,Tweets,User,User_statuses_count,user_followers,User_location,User_verified,fav_count,rt_count,tweet_date
597,"RT @fahiraidris: 1. INFORMASI ERUPSI Gunung TANGKUBAN PARAHU

Telah terjadi erupsi G. Tangkuban Parahu, Jawa Barat pada tanggal 26 Juli 201…",indra mbean,6192,61,,False,0,196,2019-07-26 21:47:26
598,"Gunung Tangkuban Parahu Erupsi, Kolom Abu Capai 200 Meter https://t.co/xDuSHC6wBJ https://t.co/AVhhR4pYVl",MienTvanThat WEB's,46497,266,Amsterdam (Alur MaSuk TERDAlaM,False,0,0,2019-07-26 21:44:05
599,"RT @Kuykelonan: Gunung Tangkuban Parahu Alami Erupsi, Kepulan Abu Terlihat 200 Meter Di Atas Puncak😭😭
#PesanDariNetizen, Ya Allah selamatka…",Teri Soenarto,5878,243,Indonesia,False,0,9,2019-07-26 21:38:56
600,RT @korantempo: Gunung Tangkuban Parahu di Jawa Barat alami erupsi dengan tinggi kolom abu sekitar 200 meter di atas puncak https://t.co/Jo…,Satriya Mudha,269315,1812,"ÜT: -7.64886,111.04359",False,0,23,2019-07-26 21:38:44
601,"Mau bimbingan ke Bandung, jadinya parno lewat gunung Tangkuban Parahu. :( Ya allah lindungi kami semoga tidak erupsi lagi",Ci~🐧,439,132,,False,0,0,2019-07-26 21:37:47
602,"RT @infogarut: 📡NEWSALERT : Gunung Tangkuban Parahu Meletus pukul 14.48 WIB.

Gunung Tangkuban Parahu, Jawa Barat erupsi sekitar pkl 14.48…",agussolikhindulhadi,8366,76,"DKI Jakarta, Indonesia",False,0,116,2019-07-26 21:37:44
603,RT @korantempo: Gunung Tangkuban Parahu di Jawa Barat alami erupsi dengan tinggi kolom abu sekitar 200 meter di atas puncak https://t.co/Jo…,white lotus,22543,169,,False,0,23,2019-07-26 21:37:02
604,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",Een Enik,1138,56,,False,0,266,2019-07-26 21:28:15
605,"RT @detikcom: Gunung Tangkuban Perahu erupsi. PVMBG meminta masyarakat, pengunjung, wisatawan dan pendaki dilarang mendekati dasar Kawah Ra…",PRIMA REVANANDA,7132,1609,"Kota Malang, Jawa Timur",False,0,41,2019-07-26 21:21:17
606,"RT @fahiraidris: 1. INFORMASI ERUPSI Gunung TANGKUBAN PARAHU

Telah terjadi erupsi G. Tangkuban Parahu, Jawa Barat pada tanggal 26 Juli 201…",syriuse71,12068,70,Porto vecchio ,False,0,196,2019-07-26 21:10:03
607,"Meski Gunung Tangkuban Parahu Erupsi, SPBU Pertamina Tetap Beroprasi https://t.co/CAjnSBFyNd",Bintang Timur,1409,23,Jakarta Capital Region,False,1,0,2019-07-26 21:08:07
608,"Erupsi, Begini Sejarah Aktivitas Vulkanik Gunung Tangkuban Parahu https://t.co/WtaE87aYVh https://t.co/1WxXNjrdWd",Nawacita Post,7880,60,,False,0,0,2019-07-26 21:07:24
609,"RT @riani_212: Yaa Allah.. lindungilah kami.. 
#TandaAkhirZaman

https://t.co/oUtSwYtWi4",Kurir,578,19,"Pekan Baru, Riau",False,0,23,2019-07-26 21:05:41
610,RT @Heri_ESENSI: Gunung Tangkuban Parahu Erupsi https://t.co/OlODv5JPXm,tripel_kill,1564,25,"Kelapa Gading, Indonesia",False,0,17,2019-07-26 21:01:33
611,Belasan Wisatawan dan Pedagang Jadi Korban Erupsi Gunung Tangkuban Parahu https://t.co/GnBbPOt0TO https://t.co/wPOrCFyoBy,Nawacita Post,7880,60,,False,0,0,2019-07-26 21:00:19
612,"PVMBG Sebut Erupsi Gunung Tangkuban Parahu Tidak Didahului Gempa Vulkanik

https://t.co/stt3JUW1Fe",iNews,297620,88295,iNews Tower Lantai 10,True,1,2,2019-07-26 21:00:00
613,"RT @OppositeNewsID: BREAKING NEWS.‼️

Harap berhati2 bagi warga Jawa Barat, kalau bisa segera mengungsi..!

Gunung Tangkuban Parahu erupsi…",fynda.afandi,2370,265,,False,0,72,2019-07-26 20:57:19
614,"Gunung Tangkuban Parahu Erupsi, Ridwan Kamil Minta Masyarakat Tidak Panik https://t.co/V1NLHTa8oq https://t.co/DOL46FwEjF",Ayo Bandung,48246,1658,"Kota Bandung, Jawa Barat",False,0,0,2019-07-26 20:49:08
615,RT @detikcom: Gunung Tangkuban Parahu erupsi dan dikabarkan meletupkan abu vulkanik. #gunungtangkubanperahu #erupsi  https://t.co/TLrJflSGYd,Hayckal R H,4000,314,Bogor,False,0,313,2019-07-26 20:44:08
616,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",lumut (wildan_adit),38994,797,"JAKARTA PUSAT,BENDUNGAN HILLIR",False,0,266,2019-07-26 20:44:00
617,"RT @infogarut: 📡NEWSALERT : Gunung Tangkuban Parahu Meletus pukul 14.48 WIB.

Gunung Tangkuban Parahu, Jawa Barat erupsi sekitar pkl 14.48…",Yas,12254,549,Garut - Bandung,False,0,116,2019-07-26 20:42:24
618,"RT @luvforh4ngyul_: Gunung Tangkuban Parahu lagi erupsi ,doain semoga semua selamat Gaara apa apa😭😭😭 daerah aku berpotensi kena😭😭😭
Minta do…",Kamila Puri Amalia,12605,110,"Sleman, Indonesia",False,0,257,2019-07-26 20:37:28
619,15 Wisatawan Sesak Napas Terkena Erupsi Gunung Tangkuban Parahu #TauCepatTanpaBatas #BeritaTerkini .https://t.co/pojWOwFdVX,Okezone,1565168,1722546,Jakarta,True,2,1,2019-07-26 20:37:21
620,"RT @hitamdanpink: Stay safe yg di Bandung dan sekitarnya 
_erupsi gunung Tangkuban parahu https://t.co/EOM91iCPFF",follback! Micin,7449,4101,Planet Mars,False,0,14,2019-07-26 20:31:49
621,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",Geger_prayitno,26,9,Indonesia,False,0,266,2019-07-26 20:30:42
622,"RT @cumakuyangtau: Gunung tangkuban parahu erupsi, stay safe yaa wargi bandung😷 https://t.co/B07g52LxZ9",follback! Micin,7449,4101,Planet Mars,False,0,7,2019-07-26 20:30:37
623,RT @AhmadSatrio3: Gunung Tangkuban Parahu baru saja meletus. Stay safe buat semua wargi Bandung dan sekitarnya. My prayers are within you a…,follback! Micin,7449,4101,Planet Mars,False,0,49,2019-07-26 20:29:20
624,"RT @kumparan: [THREAD]

Gunung Tangkuban Parahu di Jawa Barat erupsi pada Jumat (26/7) sekitar pukul 15.48 WIB, memunculkan kolom abu setin…",janganmagerya,24,0,,False,0,143,2019-07-26 20:28:39
625,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",🇰‌🇴‌🇲‌🇴‌🇷‌🇪‌🇧‌🇮‌,859,148,SOC ➡️ YOG!,False,0,266,2019-07-26 20:26:31
626,"RT @RZ_Yogya: SITUATION REPORT, ERUPSI GUNUNG TANGKUBAN PERAHU

Jum'at 26 Juli 2019 20.00 WIB*

Telah terjadi erupsi G. Tangkuban Parahu, J…",follback! Micin,7449,4101,Planet Mars,False,0,1,2019-07-26 20:25:28
627,"RT @fahiraidris: 1. INFORMASI ERUPSI Gunung TANGKUBAN PARAHU

Telah terjadi erupsi G. Tangkuban Parahu, Jawa Barat pada tanggal 26 Juli 201…",masih belajar,348,60,,False,0,196,2019-07-26 20:20:55
628,RT @Heri_ESENSI: Gunung Tangkuban Parahu Erupsi https://t.co/OlODv5JPXm,🇰‌🇴‌🇲‌🇴‌🇷‌🇪‌🇧‌🇮‌,859,148,SOC ➡️ YOG!,False,0,17,2019-07-26 20:18:53
629,"RT @riani_212: Yaa Allah.. lindungilah kami.. 
#TandaAkhirZaman

https://t.co/oUtSwYtWi4",Sulistiana,4128,1527,Indonesia,False,0,23,2019-07-26 20:09:32
630,"RT @luvforh4ngyul_: Gunung Tangkuban Parahu lagi erupsi ,doain semoga semua selamat Gaara apa apa😭😭😭 daerah aku berpotensi kena😭😭😭
Minta do…",tehaem,2108,70,,False,0,257,2019-07-26 20:03:53
631,https://t.co/6V9CWhXhgx 5 Rekomendasi PVMBG Terkait Erupsi Gunung Tangkuban Parahu https://t.co/OJrBzPZIrf,Iklan Bandung,150315,1580,,False,0,0,2019-07-26 20:02:14
632,#PopulerB1 5: Breaking News: Gunung Tangkuban Parahu Erupsi https://t.co/cIfS89Ymhe,BeritaSatu,765271,565278,Jakarta,True,0,0,2019-07-26 20:00:29
633,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",Ellissa feb,142,25,"Magelang, Jawa Tengah",False,0,198,2019-07-26 19:56:57
634,"Gunung Tangkuban Parahu Erupsi, Status Level 1 https://t.co/TJfan5y0hg",Islampos,110589,45390,Purwakarta,False,0,0,2019-07-26 19:55:11
635,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",Muhammad Irfan,14609,175,semarang_jepara,False,0,198,2019-07-26 19:54:32
636,Hari Akhir Pasti Datang! Bagaimana Kiamat Versi Ilmuwan? https://t.co/Plu82hLmdv,By-u Vidy,4958,119,Indonesia,False,0,0,2019-07-26 19:54:31
637,RT @OfficialiNewsTV: Gunung Tangkuban Parahu erupsi sore ini sekitar pukul 15.48 WIB. PVMBG Badan Geologi @KementerianESDM menyebut gunung…,LAGI SEDIH,388,20,"Bandung, Jawa Barat",False,0,66,2019-07-26 19:50:55
638,RT @OfficialiNewsTV: Gunung Tangkuban Parahu erupsi sore ini sekitar pukul 15.48 WIB. PVMBG Badan Geologi @KementerianESDM menyebut gunung…,people moody,1215,55,"Bandung, Jawa Barat",False,0,66,2019-07-26 19:45:33
639,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",MARK 🌺,14123,245,"Yogyakarta, Indonesia",False,0,198,2019-07-26 19:37:45
640,RT @tribunnews: Tangkuban Perahu https://t.co/JGFRQqbtCu,Mira Alisca Waluya,1850,233,,False,0,1,2019-07-26 19:37:38
641,"Letusan Gunung Tangkuban Parahu bersifat freatik, yaitu berupa semburan lumpur dingin warna hitam dari Kawah Ratu.… https://t.co/ZDjlLRth9t",BNPB Indonesia,35231,185707,Graha BNPB & INA DRTG,True,6,6,2019-07-26 19:36:42
642,"RT @urbancikarang: Telah terjadi erupsi Gunung Tangkuban Parahu, Jawa Barat pada tanggal 26 Juli 2019 pukul 15:48 WIB dengan tinggi kolom a…",baskoroabas,8,0,"cikarang Utara, Indonesia",False,0,17,2019-07-26 19:32:39
643,"Gunung Tangkuban Parahu Erupsi, Kolom Abu Capai 200 Meter - https://t.co/HedGI6daUm https://t.co/jNVVx9dsfe",MienTvanThat WEB's,46497,266,Amsterdam (Alur MaSuk TERDAlaM,False,0,0,2019-07-26 19:26:38
644,"RT @YogaKrisnanda2: Gubernur Jabar keur Ulin di Inggris, di Bandung Poe Ieu Erupsi Gunung Tangkuban Perahu.... kira2 gancang balik moal tah…",Zei,189,30,,False,0,2,2019-07-26 19:24:09
645,"SITUATION REPORT, ERUPSI GUNUNG TANGKUBAN PERAHU

Jum'at 26 Juli 2019 20.00 WIB*

Telah terjadi erupsi G. Tangkuban… https://t.co/0X8e4oUca7",Rumah Zakat Jogja,3042,498,"Jl Veteran No 9, Yogyakarta",False,0,1,2019-07-26 19:22:49
646,RT @SINDOnews: @BNPB_Indonesia Erupsi Gunung Tangkuban Parahu ( kiriman pembaca Sindonews) @MNCkoranSINDO  #TangkubanParahu https://t.co/pB…,Novita Tri Rachmawati,8766,19,"Amsterdam, The Netherlands",False,0,118,2019-07-26 19:20:55
647,"RT @hitamdanpink: Stay safe yg di Bandung dan sekitarnya 
_erupsi gunung Tangkuban parahu https://t.co/EOM91iCPFF",UL,42446,7529,Saya Cuma Numpang Dibumi Allah,False,0,14,2019-07-26 19:17:55
648,"ERUPSI GUNUNG TANGKUBAN PARAHU

Telah terjadi erupsi G. Tangkuban Parahu, Jawa Barat pada tanggal 26 Juli 2019 puku… https://t.co/tMVzo1hfKd",Rumah Zakat Jogja,3042,498,"Jl Veteran No 9, Yogyakarta",False,0,0,2019-07-26 19:17:31
649,"RT @kumparan: [THREAD]

Gunung Tangkuban Parahu di Jawa Barat erupsi pada Jumat (26/7) sekitar pukul 15.48 WIB, memunculkan kolom abu setin…",karta dikrama,288,10,IDN,False,0,143,2019-07-26 19:14:51
650,RT @SINDOnews: @BNPB_Indonesia Erupsi Gunung Tangkuban Parahu ( kiriman pembaca Sindonews) @MNCkoranSINDO  #TangkubanParahu https://t.co/pB…,Ilham Diaz,9916,511,"Sleman - Yogyakarta, Indonesia",False,0,118,2019-07-26 19:14:32
651,"RT @OppositeNewsID: BREAKING NEWS.‼️

Harap berhati2 bagi warga Jawa Barat, kalau bisa segera mengungsi..!

Gunung Tangkuban Parahu erupsi…",Satriyo Wibowo,2758,75,"Surakarta, Indonesia",False,0,72,2019-07-26 19:13:38
652,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",666,2247,138,"Yogyakarta, Indonesia",False,0,266,2019-07-26 19:12:41
653,5 Rekomendasi PVMBG Terkait Erupsi Gunung Tangkuban Parahu https://t.co/kXOTUTJlYt,deasy indriwati,48496,728,Indonesia,False,0,0,2019-07-26 19:11:06
654,"RT @luvforh4ngyul_: Gunung Tangkuban Parahu lagi erupsi ,doain semoga semua selamat Gaara apa apa😭😭😭 daerah aku berpotensi kena😭😭😭
Minta do…",ꮶꭹꮮꭺ,1030,534,,False,0,257,2019-07-26 18:59:49
655,RT @fahiraidris: 8. Gunung Tangkuban Parahu erupsi petang tadi. Kita do'akan semoga saudara2 kita yang berada di kawasan itu diselamatkan d…,Bilqis sahila maulana,368,121,,False,0,17,2019-07-26 18:58:52
656,"Telah terjadi erupsi Gunung Tangkuban parahu Bandung, Jawa barat pada hari Jumat 26/07/2019 pukul 15.48 selama 5 me… https://t.co/QpmudsdAT4",Tukang Tahu Bulet,208,323,Dihatimu,False,1,1,2019-07-26 18:58:50
657,Tetap Waspada Letusan Gunung Tangkuban Parahu  #Gunung #TangkubanPerahu #Erupsi https://t.co/wVThSiNcp9 #radarnonstop,KOPI Hitam,13297,451,"kolong pasar rebo, Jaktim",False,1,0,2019-07-26 18:58:23
658,Tetap Waspada Letusan Gunung Tangkuban Parahu  #Gunung #TangkubanPerahu #Erupsi https://t.co/xQRIffCMmy #radarnonstop,radarnonstop.co,8272,13,"DKI Jakarta, Indonesia",False,1,0,2019-07-26 18:57:29
659,"BREAKING NEWS – Gunung Tangkuban Parahu Erupsi, Kolom Abu Capai 200 Meter https://t.co/S6mBMUP1tj via @YouTube",Rizky Arief Hidayat,102,10,"Warnet Cikupa Net, SUKANAGARA",False,0,0,2019-07-26 18:52:34
660,"Gunung Tangkuban Parahu Erupsi, Kawasan Wisata Tutup Sementara https://t.co/lCLJXk9NbZ via @YouTube",Rizky Arief Hidayat,102,10,"Warnet Cikupa Net, SUKANAGARA",False,0,0,2019-07-26 18:51:05
661,5 Rekomendasi PVMBG Terkait Erupsi Gunung Tangkuban Parahu,Desi Alsari,12,7,Sragen,False,0,0,2019-07-26 18:49:43
662,"RT @luvforh4ngyul_: Gunung Tangkuban Parahu lagi erupsi ,doain semoga semua selamat Gaara apa apa😭😭😭 daerah aku berpotensi kena😭😭😭
Minta do…",Sab,358,155,,False,0,257,2019-07-26 18:49:36
663,"Gunung Tangkuban Parahu Erupsi, Kawasan Wisata Tutup Sementara https://t.co/6e2CQvSRxq",jhon.jr,11,1,,False,0,0,2019-07-26 18:48:30
664,"RT @luvforh4ngyul_: Gunung Tangkuban Parahu lagi erupsi ,doain semoga semua selamat Gaara apa apa😭😭😭 daerah aku berpotensi kena😭😭😭
Minta do…",zal🍑CEK📌GIVEAWAY,4064,1586,,False,0,257,2019-07-26 18:43:55
665,"Selamat Malam Wargi Jabar..., sambil menunggu perkembangan terbaru informasi erupsi Gunung Tangkuban Parahu dari pi… https://t.co/ACAivoU9rP",INFORMASI SEPUTAR JABAR,5538,1520,"Kota Bandung, Jawa Barat",False,0,0,2019-07-26 18:42:11
666,RT @AhmadSatrio3: Gunung Tangkuban Parahu baru saja meletus. Stay safe buat semua wargi Bandung dan sekitarnya. My prayers are within you a…,Triyuliantiii,23593,55,,False,0,49,2019-07-26 18:41:07
667,RT @detikcom: Gunung Tangkuban Parahu erupsi dan dikabarkan meletupkan abu vulkanik. #gunungtangkubanperahu #erupsi  https://t.co/TLrJflSGYd,alfi_Bom,25166,403,"Bekasi Utara, Indonesia",False,0,313,2019-07-26 18:41:06
668,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,𝑮𝒂𝒃𝒓𝒊𝒆𝒍𝒍 𝑯𝒖𝒏𝒐𝒘𝒖,27596,467,In your heart,False,0,562,2019-07-26 18:40:56
669,"ERUPSI GUNUNG TANGKUBAN PARAHU, SANDI UNO IMBAU WARGA UTAMAKAN KESELAMATAN https://t.co/IpICe728C2 via @YouTube",#Cangkrukan,115168,3126,Jakarta - Indonesia,False,0,0,2019-07-26 18:35:23
670,"RT @okezonenews: SAR: Masyarakat Sudah Dievakuasi, Tak Ada Korban Jiwa Akibat Erupsi Gunung Tangkuban Parahu [News] #TauCepatTanpaBatas #Be…",Bungsu Jarambah,42518,486,A Bandung-Home-Bumi PP,False,0,1,2019-07-26 18:33:39
671,Gunung Tangkuban Parahu Meletus. Begini Rekaman Video Detik-detik Saat Gunung Ini Erupsi! https://t.co/lZYkuNixR6 https://t.co/7J0jarZYfs,cantaka card,1181,31,Bogor _ West Java - INA,False,0,0,2019-07-26 18:33:37
672,"SAR: Masyarakat Sudah Dievakuasi, Tak Ada Korban Jiwa Akibat Erupsi Gunung Tangkuban Parahu [News]… https://t.co/6f0SGTiP04",Okezone,1565168,1722546,Jakarta,True,4,1,2019-07-26 18:30:59
673,RT @jnessy_: klo liat video erupsi tangkuban parahu ini ga kebayang gmn dulu pas gunung sunda meletus terus puncaknya runtuh https://t.co/t…,💐,6127,72,,False,0,13,2019-07-26 18:28:29
674,RT @SINDOnews: Efek erupsi Gunung Tangkuban Parahu @BNPB_Indonesia  kiriman pembaca https://t.co/wkp2y7ClCc,firmandaeva,36409,1244,,False,0,97,2019-07-26 18:28:14
675,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",Indah,3241,149,"Sleman, Yogyakarta",False,0,198,2019-07-26 18:19:15
676,https://t.co/E9i4ZZwO9r https://t.co/E9i4ZZwO9r,Fajar Anouw (Ogee Yoka),119,60,"Papua Barat, Indonesia",False,1,0,2019-07-26 18:18:55
677,"RT @yusuf_dumdum: Semoga tidak ada korban jiwa. Aamiin. 

https://t.co/U3ItpcGBTS",Denharsolo,2116,67,"DKI Jakarta, Indonesia",False,0,30,2019-07-26 18:16:52
678,Warga Ciater Sempat Panik Saat Erupsi Gunung Tangkuban Parahu https://t.co/fqEZlYqeby,Breaking News 🇸🇴,89683,40336,United Kingdom,False,0,0,2019-07-26 18:16:18
679,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",Muhammad Yusuf I.A,109,5,"Sleman, Indonesia",False,0,198,2019-07-26 18:14:19
680,"RT @infogarut: 📡NEWSALERT : Gunung Tangkuban Parahu Meletus pukul 14.48 WIB.

Gunung Tangkuban Parahu, Jawa Barat erupsi sekitar pkl 14.48…",Joher,418,6,Earth,False,0,116,2019-07-26 18:13:49
681,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",Vikrie Adi,4545,340,"Situbondo, Jawa Timur",False,0,240,2019-07-26 18:04:37
682,RT @Harian_Jogja: Erupsi Gunung Tangkuban Parahu Tak Ganggu Penerbangan https://t.co/XovbB34euB https://t.co/h6cnOWDleI,NAIL,15088,337,Yogyakarta,False,0,1,2019-07-26 18:03:17
683,"RT @tribunnews: Gunung Tangkuban Parahu Erupsi Selama 5 Menit, Kawasan Wisata Ditutup Sementara, Ini Foto  https://t.co/JGLJf44xzN via @tri…",Fita Chong,32833,1151,Majenang-Semarang-Yogyakarta,False,0,7,2019-07-26 18:02:32
684,"RT @Hanifah933: Inalillahiwainailaihirojiun ... smg smua dlm lindungan Nya 

Gunung Tangkuban Parahu erupsi pada pukul 15.48 WIB, Jumat (26…",DUBIE,4610,70,"Jeddah, Kingdom of Saudi Arabia",False,0,20,2019-07-26 18:01:38
685,"RT @GunturLaksana7: @seterahdeh Sdikit info, erupsi gunung tangkuban parahu 
Lokasi lembang jawabarat https://t.co/0ycgWM0Z52",Aries,26090,631,Jekardah,False,0,19,2019-07-26 18:00:21
686,RT @kumparan: Mereka terserang abu vulkanik yang dikeluarkan dari erupsi Gunung Tangkuban Parahu. #publisherstory https://t.co/oCfrZootI3,Riedha™,37271,566,"West Borneo, Indonesia",False,0,1,2019-07-26 17:58:56
687,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",Sarah,9918,498,,False,0,266,2019-07-26 17:58:51
688,"RT @luvforh4ngyul_: Gunung Tangkuban Parahu lagi erupsi ,doain semoga semua selamat Gaara apa apa😭😭😭 daerah aku berpotensi kena😭😭😭
Minta do…",fannyyy,5944,476,,False,0,257,2019-07-26 17:58:31
689,Mereka terserang abu vulkanik yang dikeluarkan dari erupsi Gunung Tangkuban Parahu. #publisherstory https://t.co/oCfrZootI3,kumparan,280230,182488,Jakarta Capital Region,True,6,1,2019-07-26 17:54:37
690,Badan Penanggulan Bencana Daerah (BPBD) Provinsi Jawa Barat menyatakan sebanyak 15 wisatawan mengalami sesak nafas… https://t.co/1O7kmRfH2T,Antara Jabar,9211,660,Indonesia,False,0,0,2019-07-26 17:50:06
691,"Ketua DPRD&amp;amp;nbsp;Jabar, Ineu&amp;amp;nbsp;Purwadewi&amp;amp;nbsp;meminta warga untuk tetap waspada dan mematuhi segala i… https://t.co/ezrCvMoDte",Antara Jabar,9211,660,Indonesia,False,1,1,2019-07-26 17:49:25
692,"Gunung Tangkuban Parahu Alami Erupsi, Status Masih Normal https://t.co/Pa8FODSlEy via @lelemukucom #kabupatenbandung #kotabandung",Lelemuku Jawa Barat,291,64,"West Java, Indonesia",False,0,0,2019-07-26 17:46:04
693,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",Kuncoro dewan,5411,145,JAKARTA,False,0,266,2019-07-26 17:44:11
694,"RT @luvforh4ngyul_: Gunung Tangkuban Parahu lagi erupsi ,doain semoga semua selamat Gaara apa apa😭😭😭 daerah aku berpotensi kena😭😭😭
Minta do…",Rin🌺,50367,4783,Seungwoo's side,False,0,257,2019-07-26 17:40:27
695,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",yancu,26267,646,lagi di rumah,False,0,266,2019-07-26 17:36:01
696,"RT @infogarut: 📡NEWSALERT : Gunung Tangkuban Parahu Meletus pukul 14.48 WIB.

Gunung Tangkuban Parahu, Jawa Barat erupsi sekitar pkl 14.48…",Atin Laily Janah,4905,578,,False,0,116,2019-07-26 17:34:45
697,"RT @luvforh4ngyul_: Gunung Tangkuban Parahu lagi erupsi ,doain semoga semua selamat Gaara apa apa😭😭😭 daerah aku berpotensi kena😭😭😭
Minta do…",bucinnya minhee,98,32,,False,0,257,2019-07-26 17:34:28
698,RT @detikcom: Gunung Tangkuban Parahu erupsi dan dikabarkan meletupkan abu vulkanik. #gunungtangkubanperahu #erupsi  https://t.co/TLrJflSGYd,Budi S. Purwoatmodjo,3105,69,In your deepest heart,False,0,313,2019-07-26 17:32:34
699,"Gunung Tangkuban Parahu Mengalami Erupsi, Masyarakat Bandung Diimbau Waspada https://t.co/ouJoUyfMPD https://t.co/bzEySUTj8s",JURNALPENA,316,3,Kota Makassar,False,1,0,2019-07-26 17:32:07
700,Gunung Tangkuban Parahu Meletus. Begini Rekaman Video Detik-detik Saat Gunung Ini Erupsi! https://t.co/eC245Bwh8A https://t.co/B7giXlOc5x,Nadia Sadewa,2708,3,Jakarta Capital Region,False,0,0,2019-07-26 17:31:38
701,Detik-detik Mencekam Di Bibir Kawah Saat Erupsi Gunung Tangkuban Parahu https://t.co/wJ2xaLybg1 via @YouTube,Blup blup,144666,820,Graphic designer here,False,0,0,2019-07-26 17:31:19
702,"RT @Hanifah933: Inalillahiwainailaihirojiun ... smg smua dlm lindungan Nya 

Gunung Tangkuban Parahu erupsi pada pukul 15.48 WIB, Jumat (26…",Buluperindu,1652,72,,False,0,20,2019-07-26 17:30:20
703,"RT @OppositeNewsID: BREAKING NEWS.‼️

Harap berhati2 bagi warga Jawa Barat, kalau bisa segera mengungsi..!

Gunung Tangkuban Parahu erupsi…",RadenSahindra,474,13,,False,0,72,2019-07-26 17:27:23
704,"RT @luvforh4ngyul_: Gunung Tangkuban Parahu lagi erupsi ,doain semoga semua selamat Gaara apa apa😭😭😭 daerah aku berpotensi kena😭😭😭
Minta do…",nda,18756,982,SMstan ( bts ),False,0,257,2019-07-26 17:26:54
705,Tidak ada korban jiwa dalam peristiwa erupsi Gunung Tangkuban Parahu.  https://t.co/OO4ijFreLH,Republika.co.id,1325841,1100481,"Jakarta, Indonesia",True,3,1,2019-07-26 17:25:57
